,Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
1330,Aphelocoma californica,aves,passeriformes,corvidae,1,0,14,29,0.08,1,0,0,0,16,5,150,0,0,0,0,0,0,0,0,0,0,0,1,1
1331,Strigops habroptilus,aves,psittaciformes,strigopidae,2,1,52.5,61,2,0,1,2,1,30,2.5,180,0,0,0,0,1,0,0,0,0,0,0,1,0
1332,Parabuteo unicinctus,aves,accipitriformes,accipitridae,0,0,19.5,52.5,0.2735,1,0,1,0,33.5,3,47.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1333,Numida meleagris,aves,galliformes,numididae,1,0,13.5,85.11904762,1,1,0,0,0,27,9,62.5,1,0,0,0,0,0,0,0,0,0,0,0,1
1334,Coturnix japonica,aves,galliformes,phasianidae,0,0,4,17,0.095,1,0,0,0,16,12,80.78571429,0,0,1,0,0,0,0,0,0,0,0,1,1
1335,Quiscalus quiscula,aves,passeriformes,icteridae,0,0,22,31,0.108,1,0,0,0,13,5.5,13.5,0,0,0,0,0,0,0,0,0,0,0,1,0
1336,Accipiter gentilis,aves,accipitriformes,accipitridae,1,0,24,57.5,0.251,0,0,1,0,32.5,3,77.5,1,0,1,1,0,0,0,0,0,0,0,1,0
1337,Branta leucopsis,aves,anseriformes,anatidae,2,0,24,62.5,1.5,1,0,2,0,25,4,42.5,0,0,0,1,0,0,0,0,1,0,1,1,0
1338,Plegadis falcinellus,aves,pelecaniformes,threskiornithidae,0,0,26,57,0.7275,1,0,0,0,21.5,3.5,45.5,1,0,1,1,1,0,0,0,0,0,0,1,1
1339,Chroicocephalus ridibundus,aves,charadriiformes,laridae,1,0,32,41,0.295,1,0,0,0,24,2,35,1,0,1,1,1,0,0,0,1,0,0,1,1
1340,Buteo galapagoensis,aves,accipitriformes,accipitridae,1,1,24,51.5,0.4225,1,0,1,1,38,2,105,0,0,0,0,0,0,0,0,0,0,0,0,1
1341,Ara ambiguus,aves,psittaciformes,psittacidae,0,1,65,87.5,1,1,0,2,0,26,2.5,133,0,0,0,0,0,0,0,0,0,0,0,0,1
1342,Aythya fuligula,aves,anseriformes,anatidae,1,0,4,43.5,0.2805,1,0,0,0,27,9,91,1,0,1,1,0,0,0,0,1,0,0,1,1
1343,Anas wyvilliana,aves,anseriformes,anatidae,0,1,15.5,45,0.532,1,0,0,0,28,6,63,0,0,0,0,0,0,0,0,0,0,0,0,1
1344,Ninox novaeseelandiae,aves,strigiformes,strigidae,1,0,8,27.5,0.178,1,1,0,0,30,2.5,83.69047619,0,0,0,0,1,0,0,0,0,0,0,1,0
1345,Terathopius ecaudatus,aves,accipitriformes,accipitridae,0,0,27,62.5,2,1,0,1,0,55,1,120,1,0,1,0,0,0,0,0,0,0,0,0,1
1346,Poicephalus senegalus,aves,psittaciformes,psittacidae,0,0,37.5,22.5,0.145,1,0,2,0,27.5,3.5,84,1,0,0,0,0,0,0,0,0,0,0,0,1
1347,Prosthemadera novaeseelandiae,aves,passeriformes,meliphagidae,0,0,12,29.5,0.104,1,0,2,0,13.5,3,28.70652174,0,0,0,0,1,0,0,0,0,0,0,1,0
1348,Caloenas nicobarica,aves,columbiformes,columbidae,0,0,11.5,40,0.53,1,0,2,0,14,1,90,0,0,1,0,1,0,0,0,0,0,0,0,1
1349,Apteryx mantelli,aves,apterygiformes,apterygidae,1,1,35,45,2,0,1,1,0,82.5,2,28,0,0,0,0,1,0,0,0,0,0,0,1,0
1350,Porphyrio martinicus,aves,gruiformes,rallidae,0,0,22,31.5,0.223,0,0,0,0,19,7.5,63,0,0,0,0,0,0,0,0,0,0,0,1,1
1351,Coracias caudatus,aves,coraciiformes,coraciidae,1,0,10,37,0.104,0,0,1,0,23,3,49,1,0,0,0,0,0,0,0,0,0,0,1,1
1352,Nipponia nippon,aves,pelecaniformes,threskiornithidae,2,1,26,78,1,1,0,1,0,25.34,3.5,45,0,0,1,0,0,0,0,0,0,0,0,1,0
1353,Leucophaeus atricilla,aves,charadriiformes,laridae,2,0,18.5,38.5,0.287,1,0,1,0,21,3.5,35,0,0,0,0,0,0,0,0,0,0,0,1,1
1354,Lophura nycthemera,aves,galliformes,phasianidae,0,0,17.5,90,1.5,1,0,2,1,26.45,7.5,80.78571429,0,0,1,0,0,0,0,0,0,0,0,0,1
1355,Falco femoralis,aves,falconiformes,falconidae,0,0,12,41,0.334,1,0,1,0,30,2.5,31.5,0,0,0,0,0,0,0,0,0,1,0,0,1
1356,Falco sparverius,aves,falconiformes,falconidae,1,0,14,26.5,0.1225,0,0,1,0,30,5,45.5,0,0,0,0,0,0,0,0,0,1,0,1,1
1357,Perisoreus canadensis,aves,passeriformes,corvidae,0,0,19,29,0.0675,1,0,0,0,13.99456522,3.5,60,0,0,0,0,0,0,0,0,1,0,0,1,0
1358,Fratercula arctica,aves,charadriiformes,alcidae,0,1,25,29,0.5,1,0,1,0,42,1,42,1,0,0,1,0,0,0,0,0,0,1,1,0
1359,Buteo swainsoni,aves,accipitriformes,accipitridae,1,0,17.5,49.5,0.5,1,0,1,0,34.5,2.5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1360,Falco columbarius,aves,falconiformes,falconidae,1,0,8.5,28.5,0.2125,0,0,1,0,30,4.5,56,1,0,1,1,0,0,0,0,1,0,1,1,1
1361,Strix uralensis,aves,strigiformes,strigidae,1,0,24,56,0.226,0,1,1,0,31.5,3.5,90,0,0,1,1,0,0,0,0,0,0,0,1,0
1362,Strix varia,aves,strigiformes,strigidae,2,0,16.5,51.5,0.2345,0,1,1,0,28,2.5,180,0,0,0,0,0,0,0,0,0,0,0,1,1
1363,Eumomota superciliosa,aves,coraciiformes,momotidae,1,0,16,34,0.065,1,0,0,0,21,4.5,30,0,0,0,0,0,0,0,0,0,0,0,0,1
1364,Fulmarus glacialis,aves,procellariiformes,procellariidae,2,0,42,44.5,0.725,1,1,1,0,52,1,72.5,0,0,1,1,0,0,0,0,1,0,1,1,0
1365,Pandion haliaetus,aves,accipitriformes,pandionidae,2,0,16,58,1,0,0,1,0,39,3,4.5,1,0,1,1,1,0,0,0,1,0,0,1,1
1366,Surnia ulula,aves,strigiformes,strigidae,1,0,10,40.5,0.32,0,0,1,0,27.5,9,75,0,0,1,1,0,0,0,0,1,0,1,1,0
1367,Pagodroma nivea,aves,procellariiformes,procellariidae,1,0,17,38.5,0.33,1,0,1,0,45,1,56,0,1,0,0,0,0,0,0,0,0,1,0,0
1368,Strix aluco,aves,strigiformes,strigidae,1,0,15.5,41,0.5925,0,1,1,0,28.5,4,90,1,0,1,1,0,0,0,0,0,0,0,1,0
1369,Bucorvus leadbeateri,aves,bucerotiformes,bucorvidae,0,1,60,109.5,4,1,0,1,0,42.5,2,547.5,1,0,0,0,0,0,0,0,0,0,0,1,1
1370,Elanus axillaris,aves,accipitriformes,accipitridae,2,0,6,36.5,0.28,1,0,1,0,30,3.5,72,0,0,0,0,1,0,0,0,0,0,0,1,1
1371,Ninox connivens,aves,strigiformes,strigidae,0,0,15,415,0.67,1,1,1,0,37,2.5,83.69047619,0,0,1,0,1,0,0,0,0,0,0,1,1
1372,Perdix perdix,aves,galliformes,phasianidae,0,0,4,30,0.4425,1,0,0,0,24,20,80.78571429,0,0,1,1,0,0,0,0,0,0,0,1,0
1373,Archilochus colubris,aves,apodiformes,trochilidae,2,0,7,8,0.004,0,0,2,1,12,2,20,0,0,0,0,0,0,0,0,0,0,0,1,1
1374,Glaucidium californicum,aves,strigiformes,strigidae,2,0,6.5,16,0.0675,0,0,1,0,29.7,4.5,55,0,0,0,0,0,0,0,0,0,0,0,1,1
1375,Vanellus armatus,aves,charadriiformes,charadriidae,2,0,15,34.78378378,0.427230769,1,0,0,0,29.5,2.5,70,1,0,0,0,0,0,0,0,0,0,0,1,1
1376,Turdus migratorius,aves,passeriformes,turdidae,2,0,8,25.5,0.0765,1,0,0,0,14,4,28,0,0,0,0,0,0,0,0,0,0,1,1,1
1377,Icterus galbula,aves,passeriformes,icteridae,1,0,13,19.5,0.032,0,0,0,0,13,5,14,0,0,0,0,0,0,0,0,0,0,0,1,1
1378,Pulsatrix perspicillata,aves,strigiformes,strigidae,0,0,30,46.5,0.227,0,1,1,0,35,1.5,365,0,0,0,0,0,0,0,0,0,0,0,0,1
1379,Passerina caerulea,aves,passeriformes,cardinalidae,2,0,6,16.5,0.0285,1,0,0,0,11.5,4,9.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1380,Pharomachrus mocinno,aves,trogoniformes,trogonidae,0,0,6.5,38,0.195,0,0,0,0,18,2,196.8043256,0,0,0,0,0,0,0,0,0,0,0,0,1
1381,Calypte anna,aves,apodiformes,trochilidae,2,0,8,10.5,0.004,0,0,2,1,16.5,2,20.5,0,0,0,0,0,0,0,0,1,0,0,1,0
1382,Pyrocephalus obscurus,aves,passeriformes,tyrannidae,2,0,5,13.5,0.0125,0,0,0,0,14,3,15,0,0,0,0,0,0,0,0,0,0,0,1,1
1383,Apteryx haastii,aves,apterygiformes,apterygidae,0,1,35,45,2,0,1,0,0,80,1,360,0,0,0,0,1,0,0,0,0,0,0,1,1
1384,Apteryx australis,aves,apterygiformes,apterygidae,0,1,30,50,2.5,1,1,1,0,90,1.5,365,0,0,0,0,1,0,0,0,0,0,0,1,0
1385,Strix occidentalis,aves,strigiformes,strigidae,0,0,18.5,49.15384615,0.6,0,1,1,0,30,3,135,0,0,0,0,0,0,0,0,0,0,0,1,1
1386,Corythaeola cristata,aves,musophagiformes,musophagidae,1,0,30,73,0.4005,1,0,2,0,30,2,90,1,0,0,0,0,0,0,0,0,0,0,0,1
1387,Ninox strenua,aves,strigiformes,strigidae,1,0,15,55,1.5,1,1,1,0,37,2,83.69047619,0,0,0,0,1,0,0,0,0,0,0,1,0
1388,Buteo platypterus,aves,accipitriformes,accipitridae,2,0,15,38,0.4125,0,0,1,0,28,2.5,38.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1389,Selasphorus calliope,aves,apodiformes,trochilidae,1,0,8,8.5,0.0025,0,0,2,1,15.5,2,20,0,0,0,0,0,0,0,0,0,0,0,1,1
1390,Mycteria leucocephala,aves,ciconiiformes,ciconiidae,0,0,28,107.5,2.5,1,0,1,0,30,3,60,0,0,1,0,0,0,0,0,0,0,0,0,1
1391,Geococcyx californianus,aves,cuculiformes,cuculidae,1,0,7.5,57,0.3795,1,0,1,0,20,4.5,53,0,0,0,0,0,0,0,0,0,0,0,1,1
1392,Archilochus alexandri,aves,apodiformes,trochilidae,2,0,10.5,8.5,0.003,0,0,2,1,14,2,21,0,0,0,0,0,0,0,0,0,0,0,1,1
1393,Somateria fischeri,aves,anseriformes,anatidae,0,0,8,54,1,1,0,0,0,24,4.5,53,0,0,1,0,0,0,0,0,1,0,1,0,0
1394,Leipoa ocellata,aves,galliformes,megapodiidae,0,1,25,580,1.5,0,0,0,0,75,16,80.78571429,0,0,0,0,1,0,0,0,0,0,0,1,1
1395,Nestor notabilis,aves,psittaciformes,nestoridae,0,1,32,48,0.9,1,0,0,0,25.5,3.5,126,0,0,0,0,1,0,0,0,0,0,0,1,0
1396,Apteryx rowi,aves,apterygiformes,apterygidae,2,1,41,45,1.5,0,1,1,0,77.5,1,31.5,0,0,0,0,1,0,0,0,0,0,0,1,0
1397,Momotus coeruliceps,aves,coraciiformes,momotidae,0,0,20,40.5,0.126,1,0,0,0,17.5,3.5,30,0,0,0,0,0,0,0,0,0,0,0,0,1
1398,Oxyura jamaicensis,aves,anseriformes,anatidae,0,0,7.5,385,0.56,1,1,0,0,24,10,24.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1399,Elanus leucurus,aves,accipitriformes,accipitridae,2,0,6,39,0.315,1,0,1,0,26.5,4,60,0,0,0,0,0,0,0,0,0,0,0,1,1
1400,Ramphastos toco,aves,piciformes,ramphastidae,0,0,22,60,0.688,1,0,0,0,17.5,3,47.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1401,Corvus corax,aves,passeriformes,corvidae,2,0,28.5,60.5,1,1,0,0,0,19.5,5,7,1,0,1,1,0,0,0,0,0,0,1,1,1
1402,Selasphorus rufus,aves,apodiformes,trochilidae,0,0,6,8,0.0035,0,0,2,1,13,2.5,21,0,0,0,0,0,0,0,0,0,0,0,1,1
1403,Larus californicus,aves,charadriiformes,laridae,0,0,14,50.5,0.2155,1,0,1,0,24,2.5,35,0,0,0,0,0,0,0,0,1,0,0,1,0
1404,Mergus merganser,aves,anseriformes,anatidae,1,0,13,65,1,1,0,1,0,31.5,11.5,65,0,0,1,1,0,0,0,0,0,0,0,1,0
1405,Neochmia temporalis,aves,passeriformes,estrildidae,1,0,6.5,11.5,0.011,1,0,2,0,13.5,5,28,0,0,0,0,1,0,0,0,0,0,0,1,1
1406,Mimus polyglottos,aves,passeriformes,mimidae,1,0,14,24,0.049,0,0,0,0,14,4,12.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1407,Circus pygargus,aves,accipitriformes,accipitridae,0,0,16,45,0.305,1,0,1,0,33.5,4,49,1,0,1,1,0,0,0,0,1,0,0,1,1
1408,Sayornis phoebe,aves,passeriformes,tyrannidae,2,0,10,15.5,0.0185,0,0,0,0,16,4,15.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1409,Lophodytes cucullatus,aves,anseriformes,anatidae,2,0,12,44.5,0.666,1,0,1,0,30,11,70,0,0,0,0,0,0,0,0,0,0,0,1,0
1410,Phasianus colchicus,aves,galliformes,phasianidae,0,0,10.5,69.5,1.5,1,0,0,1,24.5,11.5,105,0,0,1,1,0,0,0,0,0,0,0,1,1
1411,Myiopsitta monachus,aves,psittaciformes,psittacidae,2,0,25,29,0.105,1,0,2,0,24,8.5,45,0,0,0,0,0,0,0,0,0,0,0,1,1
1412,Circus cyaneus,aves,accipitriformes,accipitridae,0,0,12,46.5,0.52,1,0,1,0,31.5,6,36,1,0,1,1,0,0,0,0,1,0,0,1,1
1413,Macronectes giganteus,aves,procellariiformes,procellariidae,2,0,25,92.5,3.5,1,0,1,0,60.5,1,118,1,1,0,0,1,0,0,0,0,0,1,1,0
1414,Clangula hyemalis,aves,anseriformes,anatidae,0,1,15,520,0.74,1,0,1,0,26.5,7,37.5,0,0,1,1,0,0,0,0,1,0,1,1,0
1415,Aythya collaris,aves,anseriformes,anatidae,2,0,12.5,42.5,0.7,1,0,0,0,27,9,52,0,0,0,0,0,0,0,0,1,0,0,1,1
1416,Apteryx owenii,aves,apterygiformes,apterygidae,2,0,39,40,0.5,0,1,0,0,69.5,1.5,17.5,0,0,0,0,1,0,0,0,0,0,0,1,0
1417,Leucopsar rothschildi,aves,passeriformes,sturnidae,0,1,10,25,0.0925,1,0,0,0,13.5,2.5,28.70652174,0,0,1,0,0,0,0,0,0,0,0,0,1
1418,Tyrannus forficatus,aves,passeriformes,tyrannidae,0,0,12.5,192,0.0395,1,0,3,0,14.5,4.5,15.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1419,Accipiter striatus,aves,accipitriformes,accipitridae,2,0,8,30,0.1505,0,0,1,0,30,5.5,60,0,0,0,0,0,0,0,0,1,0,0,1,1
1420,Fratercula corniculata,aves,charadriiformes,alcidae,0,0,16.89189189,38.5,0.5,1,0,1,0,41,1,40,0,0,1,1,0,0,0,0,0,0,1,1,0
1421,Pagophila eburnea,aves,charadriiformes,laridae,0,0,15,41.5,0.5675,1,0,1,0,25,2,42,0,0,1,1,0,0,0,0,1,0,1,0,0
1422,Aegolius acadicus,aves,strigiformes,strigidae,0,0,11.5,19.5,0.1025,0,1,1,0,27,5,49,0,0,0,0,0,0,0,0,0,0,0,1,1
1423,Gavia immer,aves,gaviiformes,gaviidae,1,0,30,78.5,4.5,0,0,1,0,102.9490322,2,60,0,0,0,1,0,0,0,0,0,0,1,1,1
1424,Aphelocoma coerulescens,aves,passeriformes,corvidae,0,1,9.5,25.5,0.079,1,0,0,0,17,3.5,70,0,0,0,0,0,0,0,0,0,0,0,0,1
1425,Anser brachyrhynchus,aves,anseriformes,anatidae,2,0,20,67.5,2,1,0,2,0,26.5,6,56,0,0,0,1,0,0,0,0,1,0,1,1,0
1426,Psiloscops flammeolus,aves,strigiformes,strigidae,0,0,7.5,16,0.0575,1,1,0,0,26,3,28.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1427,Tympanuchus cupido,aves,galliformes,phasianidae,0,1,2.5,43,0.95,1,0,2,1,23.5,11,77,0,0,0,0,0,0,0,0,0,0,0,1,0
1428,Ramphastos sulfuratus,aves,piciformes,ramphastidae,0,0,17.5,48.5,0.44,1,0,0,0,17.5,2.5,59.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1429,Larus occidentalis,aves,charadriiformes,laridae,2,0,20,61.5,0.4005,1,0,1,0,30,3,70,0,0,0,0,0,0,0,0,0,0,0,1,0
1430,Athene noctua,aves,strigiformes,strigidae,1,0,9,22,0.18,0,0,1,0,28.5,4,59.5,1,0,1,1,0,0,0,0,0,0,0,1,1
1431,Aechmophorus occidentalis,aves,podicipediformes,podicipedidae,1,0,14,65,0.3985,0,0,1,0,24.5,3.5,70,0,0,0,0,0,0,0,0,0,0,0,1,0
1432,Gallinula chloropus,aves,gruiformes,rallidae,1,0,3,34,0.346,0,0,0,0,21,3.861111111,106.6111111,1,0,1,1,0,0,0,0,0,0,0,1,1
1433,Platalea alba,aves,pelecaniformes,threskiornithidae,1,0,22.5,84.04166667,1.5,1,0,1,0,29,4,25,1,0,0,0,0,0,0,0,0,0,0,1,1
1434,Leucopternis albicollis,aves,accipitriformes,accipitridae,0,0,20,49,0.7235,0,0,1,0,36,1,141.2777778,0,0,0,0,0,0,0,0,0,0,0,0,1
1435,Histrionicus histrionicus,aves,anseriformes,anatidae,2,0,13,405,0.6,1,0,1,0,28,6.5,60,0,0,1,1,0,0,0,0,1,0,1,1,0
1436,Aegolius funereus,aves,strigiformes,strigidae,1,0,7.5,24.5,0.154,0,1,1,0,29,4.5,63,0,0,1,1,0,0,0,0,0,0,0,1,0
1437,Geococcyx velox,aves,cuculiformes,cuculidae,1,0,7.5,48.5,0.1845,0,0,0,0,15,3,10.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,Podilymbus podiceps,aves,podicipediformes,podicipedidae,1,0,11,34.5,0.4105,0,0,0,0,23,6.5,28,0,0,0,0,0,0,0,0,1,0,0,1,1
1439,Nesoenas mayeri,aves,columbiformes,columbidae,1,1,14,37,0.35,1,0,2,0,14,2,38.5,1,0,0,0,0,0,0,0,0,0,0,0,1
1440,Gallinago gallinago,aves,charadriiformes,scolopacidae,0,0,10,26,0.11,1,0,1,0,19.5,4,15,1,0,1,1,0,0,0,0,0,0,1,1,1
1441,Empidonax virescens,aves,passeriformes,tyrannidae,1,0,10.5,14,0.0125,1,0,0,0,13.5,3,26,0,0,0,0,0,0,0,0,0,0,0,1,1
1442,Apus apus,aves,apodiformes,apodidae,1,0,21,16.5,0.04,1,0,0,0,19.5,2.5,46.5,1,0,1,1,0,0,0,0,0,1,1,1,1
1443,Fratercula cirrhata,aves,charadriiformes,alcidae,0,0,20,38,0.77,1,0,1,0,45,1,47.5,0,0,1,0,0,0,0,0,0,0,1,1,0
1444,Megascops asio,aves,strigiformes,strigidae,0,0,17,20.5,0.1825,0,1,1,0,26,3.5,63,0,0,0,0,0,0,0,0,0,0,0,1,1
1445,Selasphorus platycercus,aves,apodiformes,trochilidae,1,0,10,8.5,0.0035,0,0,2,1,17.5,2,25.875,0,0,0,0,0,0,0,0,0,0,0,1,1
1446,Pionus menstruus,aves,psittaciformes,psittacidae,0,0,40,28,0.2645,1,0,2,0,26.79411765,4,90,0,0,0,0,0,0,0,0,0,0,0,0,1
1447,Coracias garrulus,aves,coraciiformes,coraciidae,0,0,9.5,30.5,0.0935,0,0,1,0,18,6,34.96153846,1,0,1,1,0,0,0,0,0,0,0,1,1
1448,Turdus grayi,aves,passeriformes,turdidae,2,0,9,25,0.075,1,0,0,0,13.99456522,3,28.70652174,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,Junco hyemalis,aves,passeriformes,passerellidae,1,0,7,15,0.024,1,0,0,0,12.5,4,12.5,0,0,0,0,0,0,0,0,0,0,1,1,0
1450,Aratinga nenday,aves,psittaciformes,psittacidae,2,0,20,28.5,0.14,1,0,2,0,22,3.5,56,0,0,0,0,0,0,0,0,0,0,0,0,1
1451,Calidris canutus,aves,charadriiformes,scolopacidae,0,0,14.5,24.5,0.15,1,0,1,0,22,3.5,19,1,0,1,1,1,0,0,0,0,0,1,1,1
1452,Asio otus,aves,strigiformes,strigidae,0,0,27.5,35.5,0.2975,1,1,1,0,28.5,4,60,1,0,1,1,0,0,0,0,0,0,0,1,0
1453,Elanoides forficatus,aves,accipitriformes,accipitridae,2,0,6,59,0.455,1,0,1,0,40.83695652,2.336956522,53,0,0,0,0,0,0,0,0,0,0,0,0,1
1454,Rynchops niger,aves,charadriiformes,laridae,0,0,20,45,0.3295,1,1,1,0,22,5,42,0,0,0,0,0,0,0,0,0,0,0,1,1
1455,Pluvialis fulva,aves,charadriiformes,charadriidae,0,0,15,24.5,0.105,1,0,0,0,24,4,48.56756757,1,0,1,1,1,0,0,0,0,0,1,1,1
1456,Rostrhamus sociabilis,aves,accipitriformes,accipitridae,2,0,14,42,0.435,1,0,1,0,30,3.5,60,0,0,0,0,0,0,0,0,0,0,0,0,1
1457,Anas acuta,aves,anseriformes,anatidae,0,0,22,63.5,0.2255,1,1,0,0,23,8,131.1463415,1,0,1,1,0,0,0,0,0,0,1,1,1
1458,Asio clamator,aves,strigiformes,strigidae,1,0,15,34,0.433,1,1,1,0,31.5,3,83.69047619,0,0,0,0,0,0,0,0,0,0,0,0,1
1459,Riparia riparia,aves,passeriformes,hirundinidae,0,0,9,13,0.0145,1,0,0,0,14.5,4.5,27,1,0,1,1,0,0,0,0,0,0,0,1,1
1460,Charadrius melodus,aves,charadriiformes,charadriidae,2,0,16.89189189,17,0.053,1,1,1,0,27,3,30,0,0,0,0,0,0,0,0,0,0,0,1,1
1461,Tyrannus tyrannus,aves,passeriformes,tyrannidae,0,0,10,21,0.044,1,0,0,0,17,3.5,49,0,0,0,0,0,0,0,0,0,0,0,1,1
1462,Progne subis,aves,passeriformes,hirundinidae,1,0,13,19.5,0.0525,1,0,0,0,15.5,5,59,0,0,0,0,0,0,0,0,0,0,0,1,1
1463,Spizella passerina,aves,passeriformes,passerellidae,2,0,9,13.5,0.013,1,0,2,0,12.5,4.5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1464,Platalea ajaja,aves,pelecaniformes,threskiornithidae,1,0,7.5,78.5,1,1,0,1,0,22.5,3.5,87.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1465,Megascops kennicottii,aves,strigiformes,strigidae,0,0,13,22,0.2025,1,1,1,0,29.7,3.5,66.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1466,Setophaga ruticilla,aves,passeriformes,parulidae,0,0,10,12.5,0.0075,0,0,0,0,11.5,3.5,28,0,0,0,0,0,0,0,0,1,0,0,1,1
1467,Glaucidium brasilianum,aves,strigiformes,strigidae,0,0,6.5,16.5,0.069,0,0,1,0,28,4.076923077,49,0,0,0,0,0,0,0,0,0,0,0,1,1
1468,Chaetura pelagica,aves,apodiformes,apodidae,0,1,4,13.5,0.0235,1,0,0,0,19,4.5,30,0,0,0,0,0,0,0,0,0,0,0,1,1
1469,Sphyrapicus varius,aves,piciformes,picidae,0,0,7,20,0.0485,0,0,0,0,11.5,5.5,38.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1470,Sturnella magna,aves,passeriformes,icteridae,2,0,6,23.5,0.113,1,0,0,1,13.5,4,25,0,0,0,0,0,0,0,0,0,0,0,1,1
1471,Spatula clypeata,aves,anseriformes,anatidae,0,0,11,48,0.6,1,0,1,0,25,9,42.5,1,0,1,1,0,0,0,0,0,0,0,1,1
1472,Motacilla alba,aves,passeriformes,motacillidae,1,0,12,17.5,0.025,1,0,0,0,14,5.5,20.5,1,0,1,1,0,0,0,0,0,0,1,1,1
1473,Rallus crepitans,aves,gruiformes,rallidae,0,0,7,36.5,0.28,0,0,0,0,21.5,5,66.5,0,0,0,0,0,0,0,0,0,0,0,1,1
1474,Himantopus novaezelandiae,aves,charadriiformes,recurvirostridae,2,1,13.5,40,0.22,0,0,1,0,25,4,8.5,0,0,0,0,1,0,0,0,0,0,0,1,0
1475,Lagopus lagopus,aves,galliformes,phasianidae,0,0,9,39.5,0.62,1,0,2,0,21.5,8,180,0,0,1,1,0,0,0,0,0,0,1,1,0
1476,Cyanocorax luxuosus,aves,passeriformes,corvidae,2,0,10.5,27,0.088,1,0,0,0,17.5,4,40.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1477,Pluvialis dominica,aves,charadriiformes,charadriidae,0,0,11.5,26.5,0.158,1,0,0,0,26.5,4,48.56756757,0,0,0,0,0,0,0,0,0,0,1,1,1
1478,Meleagris gallopavo,aves,galliformes,phasianidae,2,0,7,100.5,6.5,1,0,0,1,26.45,12,120,0,0,0,0,0,0,0,0,0,0,0,1,1
1479,Asio flammeus,aves,strigiformes,strigidae,0,0,9.5,38.5,0.3405,0,1,1,0,29,7.5,28,1,0,1,1,0,0,0,0,1,0,0,1,1
1480,Sagittarius serpentarius,aves,accipitriformes,sagittariidae,0,1,14.5,131,3.5,1,0,1,0,45,2,165,1,0,0,0,0,0,0,0,0,0,0,0,1
1481,Passer domesticus,aves,passeriformes,passeridae,0,0,12.5,16,0.032,1,0,0,0,12.5,4.5,15,1,0,1,1,0,0,0,0,0,0,0,1,0
1482,Dryobates pubescens,aves,piciformes,picidae,1,0,11,16,0.0265,0,0,0,0,12,5.5,40.5,0,0,0,0,0,0,0,0,0,0,0,1,0
1483,Leptoptilos crumenifer,aves,ciconiiformes,ciconiidae,2,0,33,107.5,6,1,0,0,0,30,2.5,28,1,0,0,0,0,0,0,0,0,0,0,0,1
1484,Mycteria cinerea,aves,ciconiiformes,ciconiidae,0,1,12,107.5,3,1,0,1,1,28.5,3,105,0,0,1,0,0,0,0,0,0,0,0,0,1
1485,Zonotrichia leucophrys,aves,passeriformes,passerellidae,1,0,13,18,0.0265,0,0,0,0,12.5,4,9,0,0,0,0,0,0,0,0,0,0,1,1,1
1486,Balaeniceps rex,aves,pelecaniformes,balaenicipitidae,0,1,35.5,120,5.5,0,0,1,0,30,2,49.52,1,0,0,0,0,0,0,0,0,0,0,0,1
1487,Megascops trichopsis,aves,strigiformes,strigidae,2,0,13,18,0.0915,0,1,1,0,26,3.5,83.69047619,0,0,0,0,0,0,0,0,0,0,0,1,1
1488,Callipepla californica,aves,galliformes,odontophoridae,2,0,2.5,25.5,0.17,1,0,2,0,22.5,12,24.5,0,0,0,0,0,0,0,0,0,1,0,1,1
1489,Tauraco corythaix,aves,musophagiformes,musophagidae,0,0,30,73,0.33,1,0,2,0,22,2,49,1,0,0,0,0,0,0,0,0,0,0,0,1
1490,Toxostoma rufum,aves,passeriformes,mimidae,0,0,13,26.5,0.075,0,0,0,0,12.5,4,29,0,0,0,0,0,0,0,0,0,0,0,1,0
1491,Rhynchopsitta pachyrhyncha,aves,psittaciformes,psittacidae,0,1,40,48.33333333,0.3435,1,0,0,0,27,3,210,0,0,0,0,0,0,0,0,0,0,0,1,0
1492,Rhipidura leucophrys,aves,passeriformes,rhipiduridae,2,0,15,20,0.0205,1,0,0,0,14,3,14,0,0,1,0,1,0,0,0,0,0,0,1,1
