,Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
143,Vulpes chama,mammalia,carnivora,canidae,1.0,0.0,10.0,53.0,4.0,0,1,0.0,0.0,52.0,3.5,150.0,1,0,0,0,0,0,0,0,0,1,0,1,1
144,Neophocaena phocaenoides,mammalia,artiodactyla,phocoenidae,0.0,1.0,25.0,200.0,72.0,0,0,1.0,1.0,315.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
145,Tamias minimus,mammalia,rodentia,sciuridae,1.0,0.0,4.0,20.0,0.0455,0,0,2.0,,30.0,4.0,60.0,0,0,0,0,0,0,0,0,1,1,1,0,0
146,Phocoena sinus,mammalia,artiodactyla,phocoenidae,0.0,1.0,20.0,138.0,47.5,1,0,1.0,1.0,315.0,1.0,210.0,0,0,0,0,0,0,0,0,0,0,0,1,0
147,Mustela putorius,mammalia,carnivora,mustelidae,0.0,0.0,10.0,43.0,0.5,0,1,1.0,1.0,42.0,5.0,90.0,1,0,1,1,0,0,0,0,0,0,0,0,0
148,Macropus robustus,mammalia,diprotodontia,macropodidae,1.0,0.0,23.0,107.5,25.5,0,1,2.0,1.0,34.0,1.0,465.0,0,0,0,0,1,0,0,0,0,1,0,1,1
149,Capreolus capreolus,mammalia,artiodactyla,cervidae,2.0,0.0,11.0,,25.0,1,0,2.0,1.0,300.0,2.0,90.0,0,0,1,1,0,0,0,0,1,1,1,1,0
150,Martes foina,mammalia,carnivora,mustelidae,1.0,0.0,10.5,45.0,1.5,0,1,0.0,1.0,240.0,3.0,60.0,0,0,1,1,0,0,0,0,1,1,1,1,0
151,Ochotona collaris,mammalia,lagomorpha,ochotonidae,,0.0,6.5,19.0,0.165,0,0,2.0,0.0,30.0,4.0,30.0,0,0,0,0,0,0,0,0,1,0,1,0,0
152,Canis latrans,mammalia,carnivora,canidae,2.0,0.0,14.0,100.0,13.5,1,1,1.0,0.0,63.0,7.5,35.0,0,0,0,0,0,0,0,0,1,1,1,1,1
153,Bettongia penicillata,mammalia,diprotodontia,potoroidae,0.0,1.0,9.0,32.5,1.3,0,1,2.0,,21.0,1.0,90.0,0,0,0,0,1,0,0,0,0,1,0,1,0
154,Manis crassicaudata,mammalia,pholidota,manidae,0.0,1.0,13.0,60.0,20.0,0,1,3.0,,67.5,1.0,90.0,0,0,1,0,0,0,0,0,0,1,0,1,1
155,Hydropotes inermis,mammalia,artiodactyla,cervidae,0.0,1.0,12.0,87.5,11.5,0,0,2.0,1.0,190.0,2.0,60.0,0,0,1,1,0,0,0,0,1,0,0,1,0
156,Macropus rufus,mammalia,diprotodontia,macropodidae,1.0,0.0,19.5,122.5,54.0,1,1,2.0,1.0,33.0,1.0,365.0,0,0,0,0,1,0,0,0,0,1,0,0,0
157,Lynx canadensis,mammalia,carnivora,felidae,1.0,0.0,15.0,91.0,11.0,0,1,1.0,1.0,63.0,2.5,300.0,0,0,0,0,0,0,0,0,1,0,1,0,0
158,Genetta genetta,mammalia,carnivora,viverridae,1.0,0.0,14.0,49.0,1.5,0,1,1.0,,73.5,2.5,120.0,1,0,1,1,0,0,0,0,0,1,0,1,1
159,Dugong dugon,mammalia,sirenia,dugongidae,0.0,1.0,70.0,250.0,275.0,1,0,2.0,1.0,405.0,1.0,2737.5,1,0,1,0,1,0,0,0,0,0,0,0,1
160,Sus cebifrons,mammalia,artiodactyla,suidae,0.0,1.0,12.5,100.0,50.0,1,1,0.0,,118.0,3.0,180.0,0,0,1,0,0,0,0,0,0,0,0,0,1
161,Monodon monoceros,mammalia,artiodactyla,monodontidae,,0.0,50.0,450.0,400.5,1,0,1.0,1.0,450.0,1.0,365.0,0,0,1,1,0,0,0,0,1,0,1,0,0
162,Lepus alleni,mammalia,lagomorpha,leporidae,1.0,0.0,3.0,52.5,3.0,0,1,2.0,1.0,42.0,3.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
163,Hyelaphus porcinus,mammalia,artiodactyla,cervidae,0.0,1.0,15.0,110.0,40.0,0,0,2.0,1.0,240.0,1.0,180.0,0,0,1,0,1,0,0,0,0,0,0,1,1
164,Dasyurus viverrinus,mammalia,dasyuromorphia,dasyuridae,0.0,1.0,4.5,57.0,0.5,0,1,0.0,,21.0,7.0,133.0,0,0,0,0,1,0,0,0,0,0,0,1,0
165,Canis simensis,mammalia,carnivora,canidae,0.0,1.0,9.0,421.0,15.0,0,0,1.0,0.0,61.0,4.0,135.0,1,0,0,0,0,0,0,0,0,0,0,1,1
166,Panthera onca,mammalia,carnivora,felidae,0.0,0.0,15.5,100.0,76.0,0,0,1.0,1.0,101.0,2.5,165.0,0,0,0,0,0,0,0,0,0,1,0,1,1
167,Peromyscus maniculatus,mammalia,rodentia,cricetidae,1.0,0.0,4.5,9.0,0.017,1,1,0.0,1.0,26.0,5.0,30.0,0,0,0,0,0,0,0,0,1,1,0,1,1
168,Nyctereutes procyonoides,mammalia,carnivora,canidae,1.0,0.0,8.5,57.5,6.5,1,1,0.0,0.0,65.5,7.0,120.0,0,0,1,1,0,0,0,0,0,0,0,1,0
169,Macaca mulatta,mammalia,primates,cercopithecidae,,0.0,30.0,50.0,6.0,1,0,2.0,1.0,165.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,1,1
170,Mustela lutreola,mammalia,carnivora,mustelidae,0.0,1.0,9.0,391.0,0.675,0,0,1.0,1.0,53.5,4.5,70.0,0,0,1,1,0,0,0,0,1,0,0,1,0
171,Bassariscus astutus,mammalia,carnivora,procyonidae,,0.0,11.5,36.0,0.5,0,1,0.0,,52.5,2.5,63.0,0,0,0,0,0,0,0,0,0,1,0,1,1
172,Pongo abelii,mammalia,primates,hominidae,0.0,1.0,42.5,,67.5,0,0,2.0,1.0,270.0,1.0,3102.5,0,0,1,0,0,0,0,0,0,0,0,0,1
173,Canis aureus,mammalia,carnivora,canidae,2.0,0.0,12.0,85.0,11.0,1,0,0.0,0.0,63.0,5.0,56.0,1,0,1,1,0,0,0,0,1,1,0,1,1
174,Herpestes ichneumon,mammalia,carnivora,herpestidae,1.0,0.0,16.0,54.0,2.5,1,0,1.0,0.0,77.0,,365.0,1,0,1,1,0,0,0,0,0,1,0,1,1
175,Uncia uncia,mammalia,carnivora,felidae,0.0,1.0,18.0,112.5,41.0,0,0,1.0,1.0,97.5,2.5,150.0,0,0,1,0,0,0,0,0,1,0,1,0,0
176,Ovis orientalis ,mammalia,artiodactyla,bovidae,0.0,1.0,10.0,127.5,90.0,1,0,2.0,1.0,210.0,1.5,,0,0,1,0,0,0,0,0,1,1,0,1,0
177,Tursiops truncatus,mammalia,artiodactyla,delphinidae,,0.0,45.0,300.0,400.0,1,0,1.0,1.0,360.0,1.0,570.0,1,0,1,1,1,0,0,0,0,0,0,1,1
178,Arctictis binturong,mammalia,carnivora,viverridae,0.0,1.0,21.5,77.5,11.5,0,1,2.0,0.0,91.0,4.0,49.0,0,0,1,0,0,0,0,0,0,0,0,1,1
179,Equus ferus,mammalia,perissodactyla,equidae,2.0,1.0,22.5,200.0,250.0,1,0,2.0,1.0,,1.0,210.0,0,0,1,0,0,0,0,0,1,1,0,1,0
180,Echinops telfairi,mammalia,afrosoricida,tenrecidae,1.0,0.0,12.0,15.0,0.2,0,1,0.0,,49.0,5.5,30.0,1,0,0,0,0,0,0,0,0,1,0,0,1
181,Mazama americana,mammalia,artiodactyla,cervidae,,,11.5,124.5,36.0,0,1,2.0,,223.0,1.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,Cebus capucinus,mammalia,primates,cebidae,0.0,0.0,42.5,394.0,3.0,1,0,0.0,1.0,165.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,Perameles gunnii,mammalia,peramelemorphia,peramelidae,0.0,1.0,2.5,31.0,0.5,0,1,0.0,,12.0,2.5,86.0,0,0,0,0,1,0,0,0,0,0,0,1,0
184,Leopardus geoffroyi,mammalia,carnivora,felidae,1.0,0.0,14.0,60.0,3.5,0,1,1.0,1.0,72.5,2.5,240.0,0,0,0,0,0,0,0,0,0,1,0,1,0
185,Rucervus duvaucelii ,mammalia,artiodactyla,cervidae,0.0,1.0,21.5,172.5,205.0,1,0,2.0,1.0,245.0,1.0,210.0,0,0,1,0,0,0,0,0,0,1,0,1,1
186,Trichosurus vulpecula,mammalia,diprotodontia,phalangeridae,0.0,0.0,14.0,45.0,2.5,0,1,2.0,1.0,17.0,1.0,240.0,0,0,0,0,1,0,0,0,0,1,0,1,1
187,Mustela frenata,mammalia,carnivora,mustelidae,1.0,0.0,8.0,35.0,0.265,0,1,1.0,1.0,280.0,6.0,36.0,0,0,0,0,0,0,0,0,1,1,0,1,1
188,Hapalemur aureus,mammalia,primates,lemuridae,0.0,1.0,17.5,36.5,1.0,1,0,2.0,0.0,138.0,1.0,1095.0,1,0,0,0,0,0,0,0,0,0,0,1,1
189,Bassaricyon neblina,mammalia,carnivora,procyonidae,0.0,0.0,22.5,355.0,0.9,0,1,1.0,,,1.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
190,Aonyx cinerea,mammalia,carnivora,mustelidae,0.0,1.0,13.5,53.0,,1,0,1.0,0.0,60.0,3.5,98.0,0,0,1,1,0,0,0,0,0,0,0,1,1
191,Phodopus campbelli,mammalia,rodentia,cricetidae,1.0,0.0,2.0,,0.023,0,1,2.0,1.0,,8.0,17.0,0,0,1,0,0,0,0,0,1,1,0,0,0
192,Cerdocyon thous,mammalia,carnivora,canidae,1.0,0.0,11.0,65.0,6.5,1,1,0.0,0.0,55.5,4.0,90.0,0,0,0,0,0,0,0,0,0,1,0,1,1
193,Smutsia gigantea,mammalia,pholidota,manidae,0.0,1.0,20.0,132.5,33.0,0,1,3.0,,140.0,1.0,105.0,1,0,0,0,0,0,0,0,0,0,0,0,1
194,Cynocephalus volans,mammalia,dermoptera,cynocephalidae,1.0,0.0,17.0,39.0,1.0,0,1,2.0,,60.0,1.0,180.0,0,0,1,0,0,0,0,0,0,0,0,0,1
195,Chrysocyon brachyurus,mammalia,carnivora,canidae,,0.0,14.0,100.0,23.0,0,1,0.0,0.0,62.5,4.0,365.0,0,0,0,0,0,0,0,0,0,0,0,1,1
196,Ateles marginatus,mammalia,primates,atelidae,0.0,1.0,20.0,42.5,5.0,1,0,2.0,,216.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
197,Taurotragus oryx,mammalia,artiodactyla,bovidae,1.0,0.0,20.0,272.5,621.0,1,0,2.0,1.0,255.0,1.0,730.0,1,0,0,0,0,0,0,0,0,1,0,1,1
198,Equus quagga,mammalia,perissodactyla,equidae,1.0,0.0,24.5,200.0,280.0,1,0,2.0,1.0,393.0,1.0,730.0,1,0,0,0,0,0,0,0,0,0,0,1,1
199,Litocranius walleri,mammalia,artiodactyla,bovidae,0.0,0.0,10.5,150.0,40.0,1,0,2.0,1.0,165.0,1.0,365.0,1,0,0,0,0,0,0,0,0,1,0,1,1
200,Ornithorhynchus anatinus,mammalia,monotremata,ornithorhynchidae,0.0,0.0,16.0,46.5,1.0,0,1,1.0,1.0,10.0,1.5,135.0,0,0,0,0,1,0,0,0,0,0,0,1,0
201,Ovis canadensis,mammalia,artiodactyla,bovidae,1.0,0.0,11.5,170.0,88.5,1,0,2.0,1.0,165.0,1.5,150.0,0,0,0,0,0,0,0,0,1,1,1,1,0
202,Bos mutus,mammalia,artiodactyla,bovidae,0.0,1.0,25.0,250.0,153.0,1,0,2.0,1.0,263.5,1.0,365.0,0,0,1,0,0,0,0,0,1,0,0,1,0
203,Canis lycaon,mammalia,carnivora,canidae,,,7.0,125.5,26.5,1,1,1.0,0.0,60.0,5.5,259.0,0,0,0,0,0,0,0,0,1,0,1,1,0
204,Equus africanus,mammalia,perissodactyla,equidae,0.0,1.0,37.5,200.0,252.5,1,0,2.0,1.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,0
205,Lontra canadensis,mammalia,carnivora,mustelidae,1.0,0.0,19.5,88.0,7.5,1,0,1.0,1.0,60.0,3.5,90.0,0,0,0,0,0,0,0,0,1,0,1,1,0
206,Herpestes javanicus,mammalia,carnivora,herpestidae,,0.0,6.0,33.0,0.0,0,0,0.0,,49.0,3.0,,0,0,1,0,0,0,0,0,0,1,0,1,1
207,Hydrurga leptonyx,mammalia,carnivora,phocidae,,0.0,26.0,250.0,400.0,0,0,1.0,1.0,255.0,1.0,30.0,1,1,0,0,1,0,0,0,1,0,1,0,0
208,Vicugna pacos,mammalia,artiodactyla,camelidae,,,12.5,1725.0,60.0,1,0,2.0,1.0,293.5,1.0,180.0,1,1,1,1,1,1,1,1,0,1,1,0,1
209,Bradypus tridactylus,mammalia,pilosa,bradypodidae,,0.0,,60.0,4.5,0,0,2.0,,180.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
210,Ursus maritimus,mammalia,carnivora,ursidae,,1.0,27.5,150.0,475.0,0,0,1.0,1.0,270.0,2.5,912.5,0,0,1,1,0,0,0,0,0,0,1,0,0
211,Canis dingo,mammalia,carnivora,canidae,,,10.0,135.5,16.5,1,0,1.0,0.0,63.0,4.5,56.0,0,0,0,0,1,0,0,0,0,1,0,1,1
212,Carlito syrichta,mammalia,primates,tarsiidae,0.0,0.0,16.0,,0.125,1,1,3.0,0.0,180.0,1.0,51.0,0,0,1,0,0,0,0,0,0,0,0,0,1
213,Hippotragus niger,mammalia,artiodactyla,bovidae,1.0,0.0,17.5,222.5,227.5,0,1,2.0,1.0,270.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,1,1
214,Vulpes bengalensis,mammalia,carnivora,canidae,0.0,0.0,10.0,50.0,3.5,1,0,0.0,0.0,55.0,4.5,135.0,0,0,1,0,0,0,0,0,0,1,0,1,1
215,Equus africanus asinus,mammalia,perissodactyla,equidae,,,31.0,,280.0,1,0,2.0,1.0,375.0,1.0,150.0,1,1,1,1,1,1,1,1,1,1,0,1,1
216,Prionailurus viverrinus,mammalia,carnivora,felidae,0.0,1.0,12.0,67.5,10.5,0,1,1.0,1.0,65.0,2.5,300.0,0,0,1,0,0,0,0,0,0,0,0,1,1
217,Mus musculus,mammalia,rodentia,muridae,1.0,0.0,9.0,8.5,0.0175,0,1,0.0,1.0,20.0,5.5,21.0,1,0,1,1,1,0,0,0,1,1,1,1,1
218,Equus quagga quagga,mammalia,perissodactyla,equidae,,1.0,30.0,257.0,275.0,1,0,2.0,1.0,,1.0,,1,1,1,1,1,1,1,1,0,1,0,1,1
219,Pseudocheirus peregrinus,mammalia,diprotodontia,pseudocheiridae,1.0,0.0,6.5,30.0,,0,1,2.0,0.0,120.0,2.5,180.0,0,0,0,0,1,0,0,0,0,1,0,1,1
220,Sylvicapra grimmia,mammalia,artiodactyla,bovidae,0.0,0.0,11.0,100.0,18.5,1,1,0.0,0.0,165.0,1.5,60.0,1,0,0,0,0,0,0,0,0,0,0,1,1
221,Meles meles,mammalia,carnivora,mustelidae,1.0,0.0,11.0,73.0,11.0,1,1,0.0,1.0,315.0,3.5,270.0,1,0,1,1,0,0,0,0,1,1,0,1,0
222,Aonyx capensis,mammalia,carnivora,mustelidae,0.0,0.0,12.5,84.0,13.0,0,0,1.0,1.0,63.0,3.0,52.5,1,0,0,0,0,0,0,0,0,1,0,1,1
223,Neofelis nebulosa,mammalia,carnivora,felidae,0.0,1.0,14.0,88.0,17.0,0,1,1.0,1.0,90.0,3.0,270.0,0,0,1,0,0,0,0,0,0,0,0,1,1
224,Eutamias sibiricus,mammalia,rodentia,sciuridae,1.0,0.0,6.0,21.5,0.1,0,0,0.0,,31.5,5.5,56.0,0,0,1,1,0,0,0,0,1,0,1,1,0
225,Otocolobus manul,mammalia,carnivora,felidae,0.0,0.0,9.5,55.5,3.0,0,0,1.0,1.0,66.5,4.5,135.0,0,0,1,0,0,0,0,0,1,1,1,1,0
226,Sciurus aberti,mammalia,rodentia,sciuridae,1.0,0.0,7.0,52.0,0.7555,1,0,2.0,1.0,43.0,3.0,70.0,0,0,0,0,0,0,0,0,1,1,0,1,0
227,Phoca largha,mammalia,carnivora,phocidae,,0.0,35.0,150.0,95.0,0,0,1.0,0.0,240.0,1.0,21.0,0,0,1,0,0,0,0,0,1,0,0,1,0
228,Erinaceus europaeus,mammalia,eulipotyphla,erinaceidae,1.0,0.0,8.0,24.5,0.5,0,1,0.0,1.0,35.0,5.0,35.0,0,0,1,1,0,0,0,0,1,0,0,1,0
229,Macropus fuliginosus,mammalia,diprotodontia,macropodidae,2.0,0.0,15.0,55.0,41.0,1,0,2.0,1.0,30.0,1.0,510.0,0,0,0,0,1,0,0,0,0,0,0,1,1
230,Glaucomys volans,mammalia,rodentia,sciuridae,1.0,0.0,7.5,232.5,0.0635,1,1,0.0,,40.0,2.5,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Mustela nigripes,mammalia,carnivora,mustelidae,0.0,1.0,6.0,39.5,0.4505,0,1,1.0,1.0,40.0,3.5,,0,0,0,0,0,0,0,0,1,1,0,1,0
232,Rousettus aegyptiacus,mammalia,chiroptera,pteropodidae,1.0,0.0,23.5,15.5,,1,1,2.0,1.0,105.0,1.5,270.0,1,0,1,1,0,0,0,0,0,1,0,1,1
233,Vulpes velox,mammalia,carnivora,canidae,1.0,0.0,8.5,79.0,2.5,1,1,0.0,0.0,51.0,4.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
234,Nasua narica,mammalia,carnivora,procyonidae,0.0,0.0,14.0,63.0,7.0,1,0,0.0,1.0,77.0,4.5,120.0,0,0,0,0,0,0,0,0,0,1,0,1,1
235,Equus zebra,mammalia,perissodactyla,equidae,,1.0,25.0,200.0,288.0,1,0,2.0,1.0,1.0,1.0,750.0,1,0,0,0,0,0,0,0,0,1,0,1,0
236,Papio hamadryas,mammalia,primates,cercopithecidae,2.0,0.0,37.0,60.0,20.0,1,0,0.0,1.0,171.5,1.0,730.0,1,0,1,0,0,0,0,0,0,1,0,1,1
237,Pteropus alecto,mammalia,chiroptera,pteropodidae,1.0,0.0,17.5,172.0,0.75,1,1,2.0,,,1.0,150.0,0,0,1,0,1,0,0,0,0,1,0,0,1
238,Microtus pennsylvanicus,mammalia,rodentia,cricetidae,1.0,0.0,3.0,171.5,0.049,0,1,2.0,1.0,20.5,6.0,13.0,0,0,0,0,0,0,0,0,1,1,1,1,0
239,Odocoileus hemionus,mammalia,artiodactyla,cervidae,1.0,0.0,15.5,150.0,96.5,1,0,2.0,1.0,195.0,1.5,365.0,0,0,0,0,0,0,0,0,1,1,0,1,0
240,Nanger granti,mammalia,artiodactyla,bovidae,0.0,0.0,13.0,153.0,57.5,1,0,2.0,1.0,189.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,0,1
241,Equus hemionus,mammalia,perissodactyla,equidae,1.0,0.0,20.0,200.0,245.0,1,0,2.0,1.0,330.0,1.0,547.5,0,0,1,0,0,0,0,0,1,1,0,1,0
242,Paradoxurus hermaphroditus,mammalia,carnivora,viverridae,0.0,0.0,19.5,53.5,3.5,0,1,0.0,,60.0,3.5,90.0,0,0,1,0,0,0,0,0,0,0,0,0,1
243,Lasiorhinus krefftii,mammalia,diprotodontia,vombatidae,1.0,1.0,25.0,90.0,31.0,0,1,2.0,0.0,,1.0,360.0,0,0,0,0,1,0,0,0,0,1,0,1,0
244,Dendrolagus goodfellowi,mammalia,diprotodontia,macropodidae,0.0,1.0,11.0,68.0,7.0,0,1,2.0,1.0,29.5,1.0,360.0,0,0,1,0,1,0,0,0,0,0,0,1,1
245,Bos gaurus,mammalia,artiodactyla,bovidae,0.0,1.0,26.0,290.0,325.5,1,0,2.0,1.0,275.0,1.0,270.0,0,0,1,0,0,0,0,0,0,1,0,1,1
246,Burramys parvus,mammalia,diprotodontia,burramyidae,0.0,1.0,5.5,11.5,0.045,1,1,0.0,1.0,15.0,3.5,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0
247,Lutrogale perspicillata,mammalia,carnivora,mustelidae,0.0,1.0,12.0,61.5,9.0,1,1,0.0,0.0,61.0,3.0,150.0,0,0,1,0,0,0,0,0,0,0,0,1,1
248,Caracal aurata,mammalia,carnivora,felidae,0.0,1.0,15.0,81.0,10.5,0,1,1.0,,76.5,1.5,42.0,1,0,0,0,0,0,0,0,0,0,0,0,1
249,Lontra felina,mammalia,carnivora,mustelidae,0.0,1.0,14.0,98.0,4.0,0,0,1.0,0.0,62.5,3.0,300.0,0,0,0,0,0,0,0,0,0,0,0,1,1
250,Lepus arcticus,mammalia,lagomorpha,leporidae,,0.0,5.5,56.5,3.5,0,1,2.0,1.0,50.0,5.0,59.5,0,0,0,0,0,0,0,0,0,0,1,0,0
251,Leontopithecus rosalia,mammalia,primates,callitrichidae,1.0,1.0,20.0,20.5,0.6,1,0,0.0,0.0,132.5,2.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,Myocastor coypus,mammalia,rodentia,echimyidae,0.0,0.0,8.0,50.0,6.5,1,1,2.0,1.0,133.0,4.5,52.5,0,0,1,0,0,0,0,0,0,1,0,1,1
253,Arctocephalus pusillus,mammalia,carnivora,otariidae,2.0,0.0,20.0,175.0,205.0,1,0,1.0,1.0,330.0,1.0,150.0,1,0,0,0,1,0,0,0,0,0,0,1,0
254,Galago senegalensis,mammalia,primates,galagidae,1.0,0.0,8.5,16.5,0.206,1,1,0.0,1.0,115.0,,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1
255,Atelerix frontalis,mammalia,eulipotyphla,erinaceidae,1.0,0.0,5.0,20.0,0.3525,0,1,0.0,0.0,35.0,6.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,1
256,Pan paniscus,mammalia,primates,hominidae,0.0,1.0,42.5,76.5,45.0,1,0,2.0,1.0,240.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
257,Hylobates lar,mammalia,primates,hylobatidae,0.0,1.0,37.0,47.5,5.0,1,0,2.0,0.0,225.0,1.0,540.0,0,0,1,0,0,0,0,0,0,0,0,0,1
258,Rangifer tarandus,mammalia,artiodactyla,cervidae,0.0,1.0,17.5,188.0,131.0,0,0,2.0,1.0,225.0,1.0,30.0,0,1,1,1,0,0,0,0,1,0,1,0,0
259,Procyon lotor,mammalia,carnivora,procyonidae,2.0,0.0,11.0,55.0,8.0,0,1,0.0,1.0,60.0,4.5,70.0,0,0,1,1,0,0,0,0,1,1,0,1,1
260,Spermophilus parryii,mammalia,rodentia,sciuridae,,0.0,8.5,23.0,0.425,1,0,0.0,1.0,31.5,14.0,45.5,0,0,1,0,0,0,0,0,1,0,1,0,0
261,Ovis ammon,mammalia,artiodactyla,bovidae,0.0,0.0,11.5,168.0,185.5,1,0,2.0,1.0,165.0,1.5,120.0,0,0,1,0,0,0,0,0,1,1,1,0,0
262,Neophoca cinerea,mammalia,carnivora,otariidae,0.0,1.0,14.0,150.0,180.0,0,0,1.0,1.0,330.0,1.0,495.0,0,0,0,0,1,0,0,0,0,0,0,1,0
263,Marmota flaviventris,mammalia,rodentia,sciuridae,1.0,0.0,14.0,585.0,3.0,1,0,2.0,1.0,30.0,5.5,35.0,0,0,0,0,0,0,0,0,1,1,0,1,0
264,Tarsipes rostratus,mammalia,diprotodontia,tarsipedidae,1.0,0.0,1.5,7.5,0.0115,1,1,2.0,1.0,28.0,3.0,77.0,0,0,0,0,1,0,0,0,0,1,0,1,0
265,Otocyon megalotis,mammalia,carnivora,canidae,1.0,0.0,9.5,56.0,3.0,1,1,1.0,0.0,65.0,3.5,165.0,1,0,0,0,0,0,0,0,0,1,0,0,1
266,Sciurus granatensis,mammalia,rodentia,sciuridae,1.0,0.0,8.5,425.0,0.374,0,0,2.0,1.0,60.0,1.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,1
267,Canis lupus pallipes,mammalia,carnivora,canidae,,,9.0,91.0,25.0,1,1,1.0,0.0,68.5,5.5,,0,0,1,0,0,0,0,0,0,0,0,1,1
268,Dasyurus hallucatus,mammalia,dasyuromorphia,dasyuridae,0.0,1.0,2.0,309.5,0.735,0,1,1.0,1.0,23.0,6.5,120.0,0,0,0,0,1,0,0,0,0,1,0,1,1
269,Camelus bactrianus,mammalia,artiodactyla,camelidae,,,35.0,287.5,150.5,1,0,0.0,1.0,390.0,1.5,1460.0,0,0,1,0,0,0,0,0,0,1,0,1,0
270,Canis mesomelas,mammalia,carnivora,canidae,1.0,0.0,11.0,74.0,9.5,1,1,0.0,0.0,62.5,4.5,210.0,1,0,0,0,0,0,0,0,0,1,0,1,1
271,Procavia capensis,mammalia,hyracoidea,procaviidae,1.0,0.0,12.0,49.0,3.5,1,0,0.0,1.0,223.5,3.5,90.0,1,0,1,0,0,0,0,0,0,1,0,1,1
272,Felis chaus,mammalia,carnivora,felidae,0.0,0.0,15.0,67.5,9.0,0,0,1.0,1.0,64.5,2.5,255.0,1,0,1,0,0,0,0,0,0,1,0,1,1
273,Cynictis penicillata,mammalia,carnivora,herpestidae,1.0,0.0,15.0,28.0,0.625,1,0,1.0,1.0,49.5,3.0,300.0,1,0,0,0,0,0,0,0,0,1,0,1,0
274,Tachyglossus aculeatus,mammalia,monotremata,tachyglossidae,1.0,0.0,40.0,37.5,4.5,0,1,1.0,1.0,23.0,1.0,365.0,0,0,1,0,1,0,0,0,0,1,0,1,1
275,Cercopithecus kandti,mammalia,primates,cercopithecidae,0.0,1.0,19.0,,5.0,1,0,2.0,,150.0,1.0,730.0,1,0,0,0,0,0,0,0,0,0,0,0,1
276,Daubentonia madagascariensis,mammalia,primates,daubentoniidae,0.0,1.0,23.0,35.0,2.0,0,1,0.0,1.0,150.0,1.0,730.0,1,0,0,0,0,0,0,0,0,0,0,1,1
277,Catopuma temminckii,mammalia,carnivora,felidae,0.0,0.0,20.0,85.5,12.5,0,0,1.0,1.0,81.0,2.0,315.0,0,0,1,0,0,0,0,0,0,0,0,1,1
278,Balaenoptera musculus,mammalia,artiodactyla,balaenopteridae,2.0,1.0,55.0,2750.0,130000.0,0,0,1.0,0.0,1.0,1.0,240.0,1,1,1,1,1,0,0,0,1,0,1,1,1
279,Leopardus pajeros,mammalia,carnivora,felidae,0.0,0.0,12.5,60.5,5.0,0,1,1.0,,82.5,2.0,,0,0,0,0,0,0,0,0,0,1,1,1,1
280,Apodemus sylvaticus,mammalia,rodentia,muridae,1.0,0.0,2.5,105.0,0.02,1,1,0.0,1.0,23.5,5.5,21.0,1,0,1,1,0,0,0,0,1,1,1,1,0
281,Inia geoffrensis,mammalia,artiodactyla,iniidae,,,30.0,200.0,130.0,0,0,1.0,1.0,330.0,1.0,912.5,0,0,0,0,0,0,0,0,0,0,0,0,1
282,Papio anubis,mammalia,primates,cercopithecidae,2.0,0.0,27.5,,,1,0,0.0,1.0,187.0,1.0,240.0,1,0,0,0,0,0,0,0,0,1,0,0,1
283,Choloepus didactylus,mammalia,pilosa,megalonychidae,,0.0,30.0,66.0,6.0,0,1,2.0,,180.0,1.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,Bubalus mindorensis,mammalia,artiodactyla,bovidae,0.0,1.0,22.5,200.0,240.0,0,1,2.0,,300.0,1.0,1095.0,0,0,1,0,0,0,0,0,0,0,0,0,1
285,Pteronura brasiliensis,mammalia,carnivora,mustelidae,0.0,1.0,13.5,100.0,27.0,1,0,1.0,0.0,67.5,3.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,Callospermophilus lateralis,mammalia,rodentia,sciuridae,1.0,0.0,6.0,265.0,0.257,0,0,0.0,1.0,29.5,5.0,29.0,0,0,0,0,0,0,0,0,1,1,0,1,0
